dataset,rel_path,texture_reliable,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniformity,gabor_mean,gabor_std,fft_highfreq_ratio,edge_density,spatial_entropy,pattern_density,symmetry_h,symmetry_v
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00005.jpg,False,45.365801979227925,0.3778268466216805,0.26482034921620645,0.5450335095194596,3.212102468773381,0.11490980320699709,0.02519148215651512,0.003969503566622734,0.3152727484703064,0.2780612244897959,3.85226303860249,0.2780612244897959,0.7893162965774536,0.7918275594711304
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00006.jpg,False,36.75202087007642,0.4229145598564538,0.30184169088256524,0.5148646600001987,3.213498799408822,0.11528725010412329,0.021807627752423286,0.0021330593153834343,0.3309566378593445,0.2614795918367347,3.7656437625381054,0.2614795918367347,0.8272888660430908,0.7971543073654175
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00007.jpg,False,38.722173231432514,0.46656726960347106,0.3578373187221007,0.7351360851202811,3.182339267732499,0.1203990524781341,0.022482700645923615,0.003238304518163204,0.2543426752090454,0.20790816326530612,3.646925895244528,0.20790816326530612,0.7796499133110046,0.7639748454093933
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00008.jpg,False,50.38296100333145,0.42316971609301063,0.30960480432039206,0.7078233372385929,3.2293120724980726,0.11217982090795502,0.023354601114988327,0.003426988609135151,0.29529985785484314,0.22448979591836735,3.687301100158794,0.22448979591836735,0.825924277305603,0.7243341207504272
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00009.jpg,False,39.09589947089948,0.46642913748480364,0.360755243908219,0.6754360933532424,3.1850823035052507,0.11839793315285298,0.02158740535378456,0.003213767660781741,0.271214097738266,0.2423469387755102,3.588962796162802,0.2423469387755102,0.8115938901901245,0.7798826694488525
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00010.jpg,False,52.89416764648256,0.4198968037610872,0.3109459711207866,0.6664327687085179,3.194125366193775,0.11688163785922531,0.026518313214182854,0.006098436191678047,0.2876826822757721,0.2461734693877551,3.726251230866289,0.2461734693877551,0.7541738748550415,0.7655503749847412
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00011.jpg,False,42.31034440525184,0.4112245595640018,0.297187209970964,0.6262197188378548,3.1985926965692677,0.11694346105789255,0.023597538471221924,0.0021720437798649073,0.26770082116127014,0.26403061224489793,3.86706602654593,0.26403061224489793,0.7703684568405151,0.7584370374679565
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00012.jpg,False,44.62239124044679,0.48320860061814586,0.3803132085735448,0.5264638562161077,3.15655146995236,0.12202597875885049,0.023792261257767677,0.0034814151003956795,0.3069864809513092,0.23469387755102042,3.6404848868420077,0.23469387755102042,0.8314098119735718,0.7961331605911255
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00013.jpg,False,54.31470458553804,0.4014781897005682,0.2969533757038219,0.644286274625645,3.1765574479640764,0.12053246043315283,0.024018429219722748,0.0018887679325416684,0.31042495369911194,0.24872448979591838,3.7634505986472635,0.24872448979591838,0.7555702924728394,0.74674391746521
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00014.jpg,False,49.28128061924359,0.4329921226004374,0.32817487136873935,0.6485687374871919,3.1808133176180955,0.1188469648063307,0.02534574642777443,0.00438745878636837,0.27443885803222656,0.23214285714285715,3.6300008778970425,0.23214285714285715,0.7895087599754333,0.7377151846885681
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00015.jpg,False,52.86507936507942,0.43829698033584735,0.3235611447247363,0.59706660176998,3.164582518110455,0.12018104435651812,0.023339319974184036,0.0036845500580966473,0.32811224460601807,0.24744897959183673,3.831237261461607,0.24744897959183673,0.791209876537323,0.7794755101203918
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00016.jpg,False,48.545242994317064,0.44759395944400854,0.34851172017606036,0.510080034489513,3.207223679867772,0.11539137338608914,0.025489255785942078,0.0038639812264591455,0.3139643669128418,0.26403061224489793,3.7740680562985727,0.26403061224489793,0.8290117979049683,0.7872193455696106
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00017.jpg,False,47.50788751714677,0.4595502445168719,0.36180781442560395,0.5780454493267446,3.2074411954608917,0.11592175135360266,0.02384895645081997,0.0037972957361489534,0.30411896109580994,0.23979591836734693,3.7086181449777564,0.23979591836734693,0.8544348478317261,0.7565831542015076
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00018.jpg,False,42.47840730942582,0.47536105772926796,0.37411837764673556,0.5879336617944759,3.175095892609444,0.12067237609329445,0.022867370396852493,0.0036391669418662786,0.3162730932235718,0.2461734693877551,3.626931527191659,0.2461734693877551,0.8375152349472046,0.7928732633590698
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00019.jpg,False,41.282529884381724,0.4962005767132469,0.39549795805370885,0.5946366165401517,3.1903667307477175,0.11849554872969598,0.021186063066124916,0.002931430470198393,0.318523645401001,0.21045918367346939,3.679363234676125,0.21045918367346939,0.849395215511322,0.7935460209846497
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00020.jpg,False,35.83742406427591,0.5051664575912098,0.40096746770485836,0.603449154637331,3.216410170650221,0.1146429872969596,0.019420301541686058,0.004112389869987965,0.31848984956741333,0.22066326530612246,3.6944256262600614,0.22066326530612246,0.8844704627990723,0.8061608076095581
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00021.jpg,False,40.86756564765825,0.49113507252998423,0.38734554189354303,0.6673221438401542,3.1718786478230605,0.12084483027905041,0.021913250908255577,0.0038618857506662607,0.29395487904548645,0.23341836734693877,3.6554486860269177,0.23341836734693877,0.8869693875312805,0.8014132380485535
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00022.jpg,False,40.27641828336272,0.4553494660398962,0.3407029607778163,0.6575280693687326,3.2073529907723177,0.11555081216159933,0.022618398070335388,0.0013247864553704858,0.24712757766246796,0.22321428571428573,3.6133274767669876,0.22321428571428573,0.7991304397583008,0.7535923719406128
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00023.jpg,False,45.272499020184256,0.4465303608125006,0.34502254423302814,0.6472500510965714,3.1769266091758426,0.11951075072886297,0.024732787162065506,0.003903995966538787,0.26623818278312683,0.2512755102040816,3.676804885379284,0.2512755102040816,0.8435149788856506,0.762527346611023
